# Single SKU Max Power Table
#   OFDM 6 ~ 54            | |                       HT20 MCS 0 ~ 15       | |                   HT40 MCS 0 ~ 15           | |      VHT80 MCS 0 ~ 9      |
ch36 19 19 19 19 18 18 15 15 19 19 19 19 18 18 15 15 19 19 19 19 18 18 15 15 19 19 19 19 18 18 15 15 19 19 19 19 18 18 15 15 18 18 18 18 17 17 15 15 12 12
ch38 19 19 19 19 18 18 15 15 19 19 19 19 18 18 15 15 19 19 19 19 18 18 15 15 19 19 19 19 18 18 15 15 19 19 19 19 18 18 15 15 18 18 18 18 17 17 15 15 12 12
ch40 19 19 19 19 18 18 15 15 19 19 19 19 18 18 15 15 19 19 19 19 18 18 15 15 19 19 19 19 18 18 15 15 19 19 19 19 18 18 15 15 18 18 18 18 17 17 15 15 12 12
ch42 19 19 19 19 18 18 15 15 19 19 19 19 18 18 15 15 19 19 19 19 18 18 15 15 19 19 19 19 18 18 15 15 19 19 19 19 18 18 15 15 18 18 18 18 17 17 15 15 12 12
ch44 19 19 19 19 18 18 15 15 19 19 19 19 18 18 15 15 19 19 19 19 18 18 15 15 19 19 19 19 18 18 15 15 19 19 19 19 18 18 15 15 18 18 18 18 17 17 15 15 12 12
ch46 19 19 19 19 18 18 15 15 19 19 19 19 18 18 15 15 19 19 19 19 18 18 15 15 19 19 19 19 18 18 15 15 19 19 19 19 18 18 15 15 18 18 18 18 17 17 15 15 12 12
ch48 19 19 19 19 18 18 15 15 19 19 19 19 18 18 15 15 19 19 19 19 18 18 15 15 19 19 19 19 18 18 15 15 19 19 19 19 18 18 15 15 18 18 18 18 17 17 15 15 12 12
ch52 19 19 19 19 18 18 15 15 19 19 19 19 18 18 15 15 19 19 19 19 18 18 15 15 19 19 19 19 18 18 15 15 19 19 19 19 18 18 15 15 18 18 18 18 17 17 15 15 12 12
ch54 19 19 19 19 18 18 15 15 19 19 19 19 18 18 15 15 19 19 19 19 18 18 15 15 19 19 19 19 18 18 15 15 19 19 19 19 18 18 15 15 18 18 18 18 17 17 15 15 12 12
ch56 19 19 19 19 18 18 15 15 19 19 19 19 18 18 15 15 19 19 19 19 18 18 15 15 19 19 19 19 18 18 15 15 19 19 19 19 18 18 15 15 18 18 18 18 17 17 15 15 12 12
ch58 19 19 19 19 18 18 15 15 19 19 19 19 18 18 15 15 19 19 19 19 18 18 15 15 19 19 19 19 18 18 15 15 19 19 19 19 18 18 15 15 18 18 18 18 17 17 15 15 12 12
ch60 19 19 19 19 18 18 15 15 19 19 19 19 18 18 15 15 19 19 19 19 18 18 15 15 19 19 19 19 18 18 15 15 19 19 19 19 18 18 15 15 18 18 18 18 17 17 15 15 12 12
ch62 19 19 19 19 18 18 15 15 19 19 19 19 18 18 15 15 19 19 19 19 18 18 15 15 19 19 19 19 18 18 15 15 19 19 19 19 18 18 15 15 18 18 18 18 17 17 15 15 12 12
ch64 19 19 19 19 18 18 15 15 19 19 19 19 18 18 15 15 19 19 19 19 18 18 15 15 19 19 19 19 18 18 15 15 19 19 19 19 18 18 15 15 18 18 18 18 17 17 15 15 12 12
ch100 19 19 19 19 18 18 15 15 19 19 19 19 18 18 15 15 19 19 19 19 18 18 15 15 19 19 19 19 18 18 15 15 19 19 19 19 18 18 15 15 18 18 18 18 17 17 15 15 12 12
