# Single SKU Max Power Table
#   OFDM 6 ~ 54            | |                       HT20 MCS 0 ~ 15       | |                   HT40 MCS 0 ~ 15           | |      VHT80 MCS 0 ~ 9      |
ch36 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 16 16 16 16 16 16 15 15 16 16 16 16 16 16 15 15 6 6 6 6 6 6 6 6 6 6
ch38 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 16 16 16 16 16 16 15 15 16 16 16 16 16 16 15 15 6 6 6 6 6 6 6 6 6 6
ch40 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 16 16 16 16 16 16 15 15 16 16 16 16 16 16 15 15 6 6 6 6 6 6 6 6 6 6
ch42 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 16 16 16 16 16 16 15 15 16 16 16 16 16 16 15 15 6 6 6 6 6 6 6 6 6 6
ch44 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 16 16 16 16 16 16 15 15 16 16 16 16 16 16 15 15 6 6 6 6 6 6 6 6 6 6
ch46 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 16 16 16 16 16 16 15 15 16 16 16 16 16 16 15 15 6 6 6 6 6 6 6 6 6 6
ch48 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 16 16 16 16 16 16 15 15 16 16 16 16 16 16 15 15 6 6 6 6 6 6 6 6 6 6
ch52 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 16 16 16 16 16 16 15 15 16 16 16 16 16 16 15 15 6 6 6 6 6 6 6 6 6 6
ch54 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 16 16 16 16 16 16 15 15 16 16 16 16 16 16 15 15 6 6 6 6 6 6 6 6 6 6
ch56 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 16 16 16 16 16 16 15 15 16 16 16 16 16 16 15 15 6 6 6 6 6 6 6 6 6 6
ch58 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 16 16 16 16 16 16 15 15 16 16 16 16 16 16 15 15 6 6 6 6 6 6 6 6 6 6
ch60 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 16 16 16 16 16 16 15 15 16 16 16 16 16 16 15 15 6 6 6 6 6 6 6 6 6 6
